Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	tree_length
0	-3436.291	-3694.708	258.4169	0.142731	0.0430474	0.00503573	0.0689315	0.0445451	0.0113919	0.00303757	0.0265096	0.0399687	0.00333312	0.0689733	0.0171247	0.0586972	0.0301037	0.025492	0.010111	0.041903	0.00175397	0.0107464	0.0397473	0.0277365	0.0031528	0.0360292	0.0244394	0.0939981	0.0320318	0.0367431	0.00352489	0.0780672	0.00342065	0.0463598	0.0347178	0.00587637	0.0525535	6.14155e-05	0.0035593	0.0270585	0.00826104	0.0466951	0.0318965	0.0192617	0.0562899	0.0110212	0.00180295	0.0184796	0.00210974	0.00881198	0.020995	0.037732	0.0529818	0.00849558	0.0353324	0.0176	0.070811	0.0295481	0.00325613	0.0132137	0.0496522	0.00514642	0.0153643	0.0269275	0.00580514	0.0183316	0.0296351	0.017036	0.014003	0.0109185	0.0238319	0.105089	0.111555	0.0264824	0.00160227	0.024203	0.0234773	0.0164406	0.0347228	0.0118857	0.013071	0.0234595	0.0251268	0.0223446	0.0703443	0.00719034	0.00561772	0.0177073	0.0149504	0.0229574	0.00631529	0.0156065	0.0353001	0.0308462	0.0351265	0.0183423	0.0152438	0.0184222	0.0242396	0.003629	0.0171364	0.0149483	0.113199	0.0116748	0.0235934	0.00748664	0.00262816	0.026372	0.0792535	0.0182991	0.0105148	0.0216027	0.0203782	0.0102903	0.00269511	0.0165769	0.0124086	0.00616932	0.00942005	0.00904912	0.0271946	0.011044	0.0525673	0.0144026	0.158553	0.0149991	0.00775886	0.0769074	0.0388282	0.0451341	0.0301715	0.0289665	0.0865752	0.00769611	0.0145794	0.0261945	0.0356018	0.00507198	0.303129	0.558713	0.833926	1.19915	1.78983	3.29893	0.8630527	0.0374523	0.0112955	0.00132137	0.0180875	0.0116885	0.0029892	0.000797054	0.00695607	0.0104877	0.000874605	0.0180985	0.00449349	0.015402	0.00789917	0.00668905	0.00265311	0.0109953	0.000460238	0.00281983	0.0104296	0.007278	0.000827289	0.00945399	0.00641285	0.0246649	0.00840508	0.00964131	0.000924924	0.0204847	0.000897571	0.0121647	0.00910988	0.00154195	0.0137899	1.61153e-05	0.000933954	0.00710011	0.00216768	0.0122527	0.00836959	0.00505422	0.0147704	0.00289194	0.000473092	0.00484902	0.000553593	0.00231225	0.00550905	0.0099008	0.0139023	0.00222923	0.00927116	0.00461821	0.0185807	0.00775338	0.000854403	0.00346724	0.0130287	0.00135041	0.00403157	0.00706573	0.00152326	0.00481018	0.0077762	0.00447022	0.00367435	0.00286501	0.00625344	0.0275751	0.0292719	0.00694894	0.000420432	0.00635083	0.00616039	0.00431397	0.00911121	0.00311879	0.00342982	0.00615573	0.00659322	0.00586319	0.0184582	0.00188673	0.00147408	0.00464637	0.00392296	0.00602398	0.00165712	0.00409512	0.00926268	0.008094	0.00921712	0.004813	0.00399994	0.00483396	0.00636044	0.000952242	0.00449657	0.00392241	0.0297031	0.00306344	0.00619087	0.00196448	0.000689625	0.00691997	0.020796	0.00480165	0.00275906	0.00566852	0.00534719	0.00270016	0.000707191	0.00434975	0.00325598	0.00161882	0.0024718	0.00237447	0.00713581	0.00289792	0.0137936	0.0037792	0.0416039	0.00393572	0.00203591	0.0201804	0.0101885	0.0118431	0.00791694	0.00760077	0.0227172	0.00201945	0.00382561	0.00687339	0.00934186	0.00133088	3.811002
36	-3428.634	-3687.294	258.6597	0.0955372	0.0380658	0.0199765	0.07812	0.0393254	0.00920703	0.00101855	0.0577143	0.0106227	0.00539285	0.0386703	0.052882	0.0721903	0.0218443	0.0225049	0.0137655	0.0131811	0.0013041	0.00297273	0.0412281	0.0129289	0.00560776	0.0245656	0.0195461	0.0829837	0.0282784	0.0152675	0.00800003	0.00873931	0.0119157	0.0194565	0.0086303	0.0371015	0.0247298	0.000369187	0.00682528	0.0188332	0.000878398	0.0427826	0.079198	0.00899309	0.0337564	0.00637263	0.00105817	0.0189783	0.00152984	0.00219441	0.00553613	0.0295594	0.0122478	0.00494285	0.00914272	0.00442499	0.0665872	0.0660269	0.00364837	0.00157021	0.0728501	0.0351184	0.00989475	0.0347855	0.0105044	0.00778023	0.0351362	0.00748357	0.0419722	0.000760859	0.0102474	0.0983301	0.0984836	0.0252507	0.019427	0.0153244	0.024017	0.0213684	0.0209698	0.00649538	0.0172058	0.0648106	0.0130489	0.00246321	0.064275	0.0116564	0.010452	0.017011	0.00167158	0.0363556	0.00818253	0.0462099	0.0428962	0.0214793	0.0340641	0.00232746	0.0130924	0.0168908	0.0255606	0.00808366	0.00438236	0.0131967	0.115709	0.00357624	0.0187268	0.00280661	0.00915325	0.0266679	0.084916	0.0218216	0.0073648	0.0228142	0.014492	0.0138302	0.000255632	0.000930195	0.0155469	0.0253715	0.00671667	0.0136244	0.0188739	0.0120712	0.0814637	0.00676808	0.186913	0.00484469	0.00921095	0.045554	0.0358545	0.0401393	0.0254272	0.0255723	0.0509327	0.00644302	0.0143231	0.0296822	0.0282235	0.00468849	0.188688	0.443383	0.775893	1.28884	2.25539	5.29974	1.205832	0.02752	0.010965	0.00575434	0.0225029	0.0113279	0.00265213	0.000293398	0.0166249	0.00305992	0.00155344	0.0111392	0.0152329	0.0207948	0.00629235	0.00648267	0.00396522	0.00379687	0.000375652	0.00085631	0.011876	0.00372424	0.00161535	0.00707626	0.00563034	0.0239039	0.00814575	0.00439787	0.00230445	0.0025174	0.00343239	0.00560454	0.002486	0.0106873	0.00712355	0.000106346	0.00196606	0.00542499	0.000253027	0.0123237	0.0228134	0.00259051	0.00972371	0.00183567	0.000304813	0.00546681	0.000440679	0.000632111	0.00159471	0.00851475	0.00352804	0.00142381	0.00263361	0.00127464	0.0191808	0.0190194	0.00105093	0.000452306	0.0209849	0.010116	0.00285023	0.0100202	0.00302585	0.00224114	0.0101212	0.00215568	0.0120903	0.000219169	0.00295181	0.0283245	0.0283687	0.00727361	0.00559606	0.00441426	0.00691822	0.00615528	0.00604045	0.00187103	0.00495622	0.018669	0.0037588	0.000709542	0.0185147	0.00335769	0.00301074	0.0049001	0.000481507	0.0104724	0.00235702	0.013311	0.0123565	0.00618722	0.00981235	0.000670436	0.00377135	0.00486549	0.00736286	0.00232854	0.00126236	0.00380139	0.0333306	0.00103016	0.00539434	0.000808458	0.00263664	0.00768182	0.0244605	0.00628582	0.00212147	0.00657174	0.0041745	0.00398385	7.3636e-05	0.000267948	0.00447837	0.00730839	0.00193477	0.00392459	0.00543672	0.00347718	0.0234661	0.00194958	0.0538411	0.00139554	0.00265326	0.0131221	0.0103281	0.0115623	0.00732445	0.00736625	0.0146714	0.00185595	0.00412584	0.0085501	0.00812993	0.00135055	3.471556
72	-3440.702	-3697.918	257.216	0.0416338	0.0214177	0.0170787	0.0939593	0.0647239	0.00899673	0.0023176	0.036992	0.0205612	0.00113653	0.0818436	0.0591862	0.0583203	0.0189171	0.00546012	0.0304961	0.0210243	0.00684117	0.000178771	0.00509187	0.023912	0.00377405	0.0406923	0.003681	0.0523731	0.0651251	0.0363243	0.00999829	0.00827474	0.0212205	0.0130754	0.0164955	0.0114837	0.0671804	0.0147929	0.0103795	0.0185121	0.0135843	0.0940465	0.0620462	0.0164349	0.0664225	0.0222453	0.00439605	0.0185169	0.00149006	0.0199523	0.00982301	0.0524113	0.037138	0.00161043	0.00363685	0.00741415	0.0607326	0.0713952	0.00893186	0.00714134	0.0576409	0.0319374	0.0196363	0.0648587	0.00999035	0.0221569	0.0634955	0.0043507	0.0876644	0.0176243	0.00186487	0.163527	0.0394173	0.00783377	0.063144	0.00721108	0.0196427	0.00602024	0.00375475	0.023495	0.0638987	0.0499794	0.0680458	0.10365	0.0615104	0.140373	0.00987943	0.0704122	0.118886	0.0184663	0.0107174	0.00766877	0.0220359	0.029722	0.00534926	0.00217233	0.0285513	0.0142703	0.00515939	0.0773459	0.0214504	0.0112469	0.0801644	0.0134142	0.0277638	0.0153355	0.0114222	0.0376675	0.017074	0.01153	0.00397284	0.00376544	0.0201064	0.0541422	0.0199732	0.01703	0.0622433	0.059196	0.0438893	0.00451898	0.0226844	0.0231337	0.0173954	0.000559356	0.122185	0.00189658	0.106222	0.00637079	0.00792975	0.0879118	0.0146647	0.0957984	0.0214522	0.0654414	0.0158882	0.00978824	0.00377536	0.0583323	0.261386	0.519765	0.815337	1.22649	1.92395	3.82576	0.9701831	0.00939065	0.00483085	0.00385215	0.0211929	0.0145987	0.00202924	0.000522743	0.00834368	0.00463765	0.000256347	0.0184601	0.0133497	0.0131544	0.00426681	0.00123155	0.00687851	0.00474211	0.00154305	4.03224e-05	0.00114849	0.00539343	0.000851251	0.0091783	0.000830263	0.0118129	0.0146892	0.00819308	0.00225515	0.0018664	0.00478636	0.00294921	0.00372062	0.00259019	0.0151528	0.00333659	0.00234113	0.00417547	0.00306399	0.0212125	0.0139947	0.00370696	0.0149818	0.00501752	0.000991545	0.00417655	0.000336089	0.00450032	0.00221561	0.0118216	0.0083766	0.000363237	0.000820305	0.00167229	0.0136985	0.0161034	0.00201461	0.00161076	0.0130011	0.0072036	0.00442904	0.0146291	0.00225336	0.00499756	0.0143216	0.000981317	0.019773	0.00397522	0.000420628	0.0368841	0.00889071	0.00176693	0.0142423	0.00162648	0.00443048	0.00135789	0.000846897	0.00529939	0.0144126	0.011273	0.015348	0.0233787	0.0138739	0.0316616	0.00222834	0.0158817	0.0268152	0.00416514	0.00241734	0.00172972	0.00497027	0.0067039	0.00120654	0.000489976	0.00643984	0.00321871	0.00116372	0.0174456	0.00483821	0.00253677	0.0180814	0.00302563	0.00626221	0.00345899	0.00257633	0.00849605	0.00385109	0.00260063	0.000896089	0.000849308	0.00453506	0.012212	0.00450503	0.00384117	0.0140392	0.0133519	0.00989938	0.00101927	0.00511654	0.0052179	0.0039236	0.000126165	0.0275592	0.000427781	0.0239586	0.00143695	0.00178858	0.0198288	0.00330767	0.0216077	0.00483863	0.0147606	0.00358363	0.00220777	0.000851546	0.0131571	4.433537
108	-3451.354	-3708.338	256.9846	0.0840187	0.144183	0.0305429	0.061735	0.0529711	0.019096	0.000835036	0.0378908	0.0170021	0.00177788	0.0400423	0.0133612	0.0686159	0.0176259	0.0367458	0.0490963	0.017599	0.000321287	0.00668857	0.0305096	0.0199895	0.0149053	0.0637668	0.0247544	0.082425	0.0774732	0.0263347	0.00842403	0.0309036	0.0242645	0.0499807	0.0135092	0.0651624	0.0470194	0.00156945	0.014635	0.0294015	0.00479638	0.0863383	0.0391543	0.00991851	0.0585177	0.0126293	0.00242628	0.0123544	0.00160722	0.0205959	0.0208073	0.0797858	0.0429012	0.00286228	0.0294721	0.0366263	0.0507726	0.047413	0.00682909	0.00305431	0.0234648	0.0410918	0.0325935	0.04603	0.00323794	0.0127144	0.0801309	0.0233798	0.052137	0.0275901	0.0096614	0.133933	0.0106932	0.0340488	0.0414415	0.00913723	0.044524	0.0744912	0.0101519	0.0332464	0.0510411	0.0109856	0.00272479	0.0672614	0.00608908	0.0244806	0.027295	0.0670128	0.0178565	0.012412	0.00945964	0.0012902	0.0199971	0.0386619	0.000262865	0.0229042	0.0864282	0.0199203	0.0215944	0.0131593	0.0281417	0.0068567	0.036781	0.0135788	0.0160397	0.00028026	0.025504	0.0339258	0.143147	0.00427346	0.0314499	0.037225	0.0251372	0.0118029	0.00529386	0.0170205	0.0829623	0.0102576	0.0133987	0.106034	0.00189764	0.0515056	0.161052	0.0259424	0.110497	0.0389343	0.0362846	0.0420155	0.0150775	0.148284	0.00433082	0.0326804	0.0221719	0.00383578	0.0675957	0.0367609	0.0163137	0.00253127	0.304288	0.559753	0.83441	1.19845	1.7865	3.28636	0.860294	0.0181647	0.031172	0.00660331	0.013347	0.0114522	0.00412851	0.000180533	0.0081919	0.00367582	0.000384374	0.00865705	0.00288865	0.0148346	0.00381069	0.00794436	0.0106145	0.00380486	6.94616e-05	0.00144605	0.0065961	0.00432168	0.0032225	0.0137862	0.00535184	0.0178201	0.0167495	0.00569351	0.00182126	0.0066813	0.00524593	0.0108057	0.00292066	0.014088	0.0101655	0.000339312	0.00316405	0.00635655	0.00103697	0.0186661	0.00846506	0.00214436	0.0126514	0.00273043	0.000524556	0.002671	0.000347476	0.00445278	0.00449848	0.0172495	0.00927515	0.000618818	0.0063718	0.00791852	0.0109769	0.0102506	0.00147643	0.000660334	0.00507304	0.00888395	0.00704664	0.00995159	0.000700035	0.00274882	0.0173241	0.00505466	0.0112719	0.00596491	0.00208877	0.0289559	0.00231186	0.00736128	0.00895955	0.00197545	0.00962598	0.0161048	0.00219483	0.0071878	0.011035	0.00237507	0.000589093	0.0145418	0.00131645	0.00529265	0.00590112	0.014488	0.00386053	0.00268346	0.00204515	0.000278938	0.00432334	0.00835861	5.68308e-05	0.00495183	0.0186856	0.00430672	0.00466865	0.00284501	0.00608418	0.0014824	0.00795197	0.00293571	0.00346774	6.05916e-05	0.00551391	0.00733469	0.030948	0.000923913	0.0067994	0.00804795	0.0054346	0.00255176	0.00114452	0.00367979	0.0179363	0.00221767	0.00289678	0.0229242	0.000410265	0.0111354	0.0348192	0.00560868	0.0238891	0.00841752	0.00784465	0.00908365	0.00325971	0.0320586	0.000936313	0.00706542	0.00479351	0.000829288	0.014614	0.00794763	0.00352699	0.000547254	4.625394
144	-3426.446	-3685.145	258.6986	0.106261	0.038114	0.0277988	0.0422629	0.035848	0.0130158	0.00131235	0.0451863	0.015671	0.0188143	0.0370272	0.0233022	0.0381324	0.0136831	0.0245619	0.0180321	0.0115797	0.00589232	0.00257562	0.0171557	0.0114041	0.00676421	0.046127	0.0130173	0.0689714	0.0325343	0.0458931	0.000913039	0.0227502	0.00174135	0.0440553	0.00986009	0.0115084	0.0474571	0.000136173	0.0141529	0.0176934	0.0103647	0.0469906	0.0150134	0.00722654	0.0610277	0.0093719	0.00724393	0.0188834	0.00870268	0.0073532	0.00936981	0.0497101	0.0239429	0.00312906	0.011254	0.0178328	0.0475355	0.0377445	0.00714926	0.00270837	0.0175188	0.00767627	0.0140462	0.0262762	0.0129036	0.0291325	0.0452319	0.00651681	0.0477294	0.00662424	0.00618958	0.0910329	0.0145387	0.014797	0.0420149	0.000566304	0.042032	0.0282516	0.000936412	0.00663449	0.0371349	0.0373625	0.0113024	0.144388	0.0298985	0.0774595	0.00645781	0.0163775	0.102544	0.00103474	0.0155035	0.028207	0.0196984	0.0132094	0.00966998	0.026241	0.0630523	0.0305423	0.00166662	0.0410024	0.0264989	0.032759	0.0421281	0.0140525	0.00148878	0.0291749	0.0197277	0.0270833	0.0234859	0.00477654	0.00262177	0.0117011	0.00815891	0.0139902	0.000162308	0.00709184	0.0598333	0.0346265	0.0261842	0.00934613	0.0290072	0.0176242	0.0198188	0.00697495	0.140685	0.00452339	0.105463	0.00181432	0.0202098	0.0512034	0.011582	0.150911	0.0277928	0.0127193	0.0246092	0.0181823	0.00873859	0.0424965	0.267821	0.525967	0.81836	1.22196	1.90126	3.73384	0.952597	0.0295464	0.0105978	0.0077296	0.0117514	0.00996773	0.00361911	0.000364905	0.0125643	0.00435741	0.0052314	0.0102956	0.00647929	0.0106029	0.00380466	0.00682955	0.0050139	0.00321978	0.00163839	0.000716164	0.00477022	0.00317096	0.00188082	0.0128258	0.00361952	0.0191778	0.00904634	0.0127608	0.000253875	0.00632581	0.000484191	0.0122498	0.00274165	0.00319996	0.0131957	3.78637e-05	0.0039353	0.00491975	0.00288195	0.013066	0.00417455	0.00200938	0.0169691	0.0026059	0.00201421	0.00525063	0.00241982	0.00204459	0.00260532	0.0138221	0.00665745	0.000870051	0.00312925	0.00495851	0.0132175	0.0104951	0.00198789	0.000753076	0.00487118	0.00213443	0.00390563	0.00730622	0.00358792	0.00810044	0.0125769	0.00181203	0.0132714	0.0018419	0.00172104	0.0253122	0.00404256	0.00411439	0.0116825	0.000157464	0.0116872	0.0078555	0.000260374	0.00184475	0.0103255	0.0103888	0.0031427	0.0401477	0.00831342	0.021538	0.00179563	0.00455386	0.0285128	0.000287714	0.00431081	0.0078431	0.00547725	0.00367295	0.00268879	0.00729644	0.017532	0.00849244	0.000463413	0.0114009	0.00736817	0.00910881	0.0117139	0.00390736	0.000413963	0.00811222	0.00548538	0.00753066	0.00653036	0.00132814	0.000728995	0.00325356	0.00226863	0.00389004	4.51306e-05	0.00197192	0.0166369	0.00962808	0.00728064	0.00259874	0.00806561	0.0049005	0.00551073	0.00193942	0.0391181	0.00125775	0.0293246	0.000504482	0.00561944	0.0142374	0.00322042	0.0419615	0.00772794	0.00353666	0.0068427	0.00505569	0.00242981	0.0118164	3.59641
180	-3432.496	-3689.45	256.9542	0.115577	0.0361708	0.0414165	0.102152	0.030492	0.0152819	0.00281701	0.0828146	0.0202301	0.00116702	0.0630042	0.0302853	0.0483868	0.0169515	0.0319852	0.0133178	0.0375652	0.00367543	0.00117963	0.0029445	0.0145474	0.00880768	0.0533553	0.0217377	0.0809793	0.0360051	0.0542004	0.0163081	0.0231202	0.000166865	0.0517254	0.0287278	0.0162358	0.0557194	0.00550613	0.0226565	0.0251901	0.00914681	0.0548069	0.0549382	0.0134723	0.0716527	0.0325512	0.00294039	0.0157975	0.00525754	0.0036533	0.0199602	0.0583647	0.0463611	0.000510518	0.00249435	0.00531674	0.0754316	0.0538095	0.00523153	0.00968172	0.0434748	0.00613094	0.0517967	0.0226758	0.00530707	0.0516427	0.043716	0.00800638	0.0921967	0.0077031	0.0194126	0.0905262	0.0866454	0.0237993	0.0295318	0.00664005	0.0422384	0.0227133	0.0163493	0.0136299	0.0352524	0.0399069	0.020335	0.145148	0.00577354	0.130985	0.0171261	0.0308774	0.110326	0.00516065	0.0182026	0.0348417	0.0266724	0.00889326	0.0162971	0.0309952	0.0456401	0.00975866	0.019809	0.0353401	0.0421843	0.0300341	0.02284	0.00650376	0.00882615	0.0617338	0.0310896	0.0886282	0.0160742	0.0191123	0.00137259	0.0141425	0.0114224	0.0319527	0.000946022	0.0431897	0.0591554	0.0366463	0.0293257	0.0371649	0.0431541	0.02359	0.0166661	0.00251085	0.164273	0.0051853	0.140678	0.00644463	0.0258721	0.0601641	0.0209913	0.0833438	0.0583367	0.05472	0.0153302	0.0280898	0.000639017	0.0498951	0.286147	0.543222	0.826643	1.20971	1.84087	3.4947	0.9047388	0.0250303	0.00783343	0.00896949	0.0221228	0.00660359	0.00330957	0.000610074	0.017935	0.0043812	0.000252739	0.0136447	0.00655883	0.010479	0.00367116	0.00692697	0.0028842	0.00813541	0.000795979	0.00025547	0.000637684	0.00315049	0.00190746	0.011555	0.00470769	0.0175375	0.00779755	0.0117381	0.00353182	0.0050071	3.61377e-05	0.0112021	0.00622151	0.00351615	0.012067	0.00119245	0.00490668	0.00545537	0.00198091	0.0118694	0.0118979	0.00291766	0.0155177	0.00704955	0.000636794	0.00342124	0.00113861	0.000791188	0.00432274	0.0126399	0.0100403	0.000110562	0.000540197	0.00115143	0.0163361	0.0116534	0.00113298	0.00209675	0.00941524	0.00132777	0.0112175	0.00491085	0.00114934	0.0111842	0.00946747	0.00173393	0.0199668	0.00166824	0.00420416	0.0196051	0.0187646	0.00515415	0.00639563	0.00143802	0.00914749	0.00491898	0.00354073	0.00295179	0.00763455	0.00864255	0.00440391	0.0314344	0.00125036	0.0283672	0.00370897	0.00668706	0.0238931	0.00111763	0.0039421	0.0075456	0.0057764	0.00192599	0.00352943	0.00671257	0.00988418	0.00211341	0.00428999	0.00765353	0.00913577	0.00650442	0.00494641	0.00140851	0.00191146	0.0133696	0.00673301	0.019194	0.00348116	0.0041391	0.000297258	0.00306281	0.00247372	0.00691994	0.000204878	0.00935351	0.0128112	0.00793642	0.00635101	0.00804873	0.00934579	0.00510883	0.00360934	0.000543769	0.0355762	0.00112297	0.0304663	0.0013957	0.00560306	0.0130296	0.00454605	0.0180496	0.0126339	0.0118506	0.00332004	0.00608336	0.000138391	0.0108057	4.617489
