Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-3455.432	-3713.678	258.2453	1.135758	3.75279
6	-3448.38	-3707.172	258.7921	1.072607	3.472043
12	-3449.746	-3708.261	258.5148	1.065436	3.637592
18	-3445.044	-3702.847	257.803	0.9989195	4.084725
24	-3436.818	-3694.594	257.7761	1.025775	4.084725
30	-3437.51	-3695.185	257.6751	0.9495105	4.185569
36	-3437.695	-3695.052	257.3567	1.025745	4.322794
42	-3441.597	-3698.323	256.7262	0.9349132	4.728294
48	-3434.767	-3691.501	256.7339	0.9271756	4.728294
54	-3427.717	-3684.2	256.4833	0.9130018	4.876077
60	-3425.893	-3683.619	257.7262	0.9825435	4.13773
66	-3424.385	-3681.722	257.3373	1.065241	4.31139
72	-3426.327	-3684.46	258.1321	1.065241	3.858491
78	-3431.835	-3689.094	257.259	0.9308687	4.431497
84	-3440.651	-3698.037	257.3859	0.8039059	4.431497
90	-3447.845	-3704.128	256.2832	0.7818024	5.060236
96	-3438.104	-3695.513	257.4089	0.9547988	4.333358
102	-3447.701	-3704.925	257.2243	0.859033	4.491491
108	-3449.047	-3706.124	257.0772	0.9095588	4.54578
114	-3447.866	-3705.08	257.2138	0.8232057	4.517527
120	-3446.305	-3703.371	257.066	0.7867396	4.62097
126	-3442.964	-3699.742	256.7782	0.7662447	4.793451
132	-3448.229	-3705.305	257.0758	0.8765541	4.565105
138	-3442.731	-3699.585	256.854	0.8765541	4.689397
144	-3429.267	-3688.27	259.0036	1.040142	3.367231
150	-3438.57	-3696.672	258.1026	0.9192262	3.959155
156	-3451.252	-3708.359	257.1069	0.8549246	4.559785
162	-3432.014	-3689.507	257.4932	0.9243343	4.302902
168	-3430.217	-3688.093	257.8763	0.9243343	4.08543
174	-3425.538	-3683.512	257.9741	0.9323572	4.025095
180	-3434.72	-3691.933	257.213	0.9780592	4.430831
186	-3435.302	-3693.489	258.1871	0.9376324	3.900201
192	-3435.551	-3693.181	257.6293	0.9049634	4.236838
198	-3422.324	-3679.623	257.2999	0.9162854	4.416666
204	-3418.462	-3676.646	258.1848	0.9413262	3.899389
210	-3421.698	-3680.551	258.8524	0.930794	3.51961
216	-3428.057	-3685.246	257.1886	0.9631856	4.452951
222	-3431.531	-3689.734	258.203	0.9658505	3.874849
228	-3446.067	-3704.956	258.8892	0.9912576	3.462893
234	-3432.87	-3690.224	257.3543	0.9465368	4.368856
240	-3437.072	-3693.449	256.3761	0.9854875	4.895394
246	-3422.307	-3680.215	257.908	0.9381377	4.059522
252	-3429.954	-3687.748	257.7941	0.8826862	4.155905
258	-3425.668	-3682.741	257.0731	0.9189532	4.54281
264	-3430.514	-3689.383	258.8692	0.9678504	3.488213
270	-3418.739	-3676.254	257.5155	0.8705112	4.320745
276	-3431.793	-3688.736	256.943	0.8731305	4.641521
282	-3434.532	-3692.042	257.5098	0.8615697	4.329047
288	-3437.348	-3695.016	257.6675	0.9485074	4.190453
294	-3438.841	-3697.199	258.3582	0.9951704	3.768755
300	-3439.874	-3696.52	256.6463	0.9007329	4.79202
306	-3446.639	-3703.493	256.8547	0.8073286	4.727748
312	-3442.966	-3699.088	256.1218	0.8339258	5.120833
318	-3441.502	-3697.739	256.2377	0.7180569	5.120833
324	-3428.39	-3684.399	256.0083	0.8345815	5.183301
330	-3428.56	-3685.414	256.8536	0.805613	4.729339
336	-3443.702	-3701.284	257.5816	0.8567899	4.291142
342	-3440.74	-3698.319	257.5787	0.8596438	4.291142
348	-3437.076	-3694.836	257.7601	0.8596438	4.188331
354	-3435.299	-3692.855	257.5564	0.8846358	4.289651
360	-3433.479	-3689.905	256.4259	0.9349316	4.895828
366	-3426.511	-3684.405	257.8941	0.937859	4.067587
372	-3422.17	-3679.647	257.4768	0.9307703	4.308552
378	-3428.094	-3686.066	257.9716	0.8724682	4.060685
384	-3429.839	-3687.6	257.7608	0.9734994	4.123192
390	-3427.26	-3684.967	257.7069	0.8803869	4.206765
396	-3422.994	-3680.186	257.1925	0.9099671	4.480724
402	-3424.987	-3683.698	258.711	1.006199	3.558072
408	-3423.049	-3680.8	257.7504	1.032218	4.095705
414	-3432.371	-3691.433	259.0624	0.9996948	3.356459
420	-3429.305	-3686.435	257.1299	0.9302765	4.504482
426	-3423.548	-3682.111	258.5632	1.013653	3.63957
432	-3426.642	-3684.885	258.2426	1.070994	3.791625
438	-3434.444	-3693.017	258.5735	1.100999	3.582863
444	-3428.318	-3688.034	259.716	1.147828	2.878807
450	-3438.138	-3697.432	259.2933	1.074525	3.175954
456	-3436.045	-3694.923	258.8781	1.092686	3.410035
462	-3434.411	-3691.928	257.5173	1.054551	4.215523
468	-3437.292	-3695.016	257.7246	1.02566	4.114124
474	-3437.156	-3695.391	258.2355	0.9819382	3.846946
480	-3439.55	-3698.196	258.6464	1.056048	3.566637
486	-3434.876	-3693.624	258.7478	1.077404	3.495108
492	-3434.185	-3693.536	259.3518	1.080261	3.137778
498	-3441.749	-3700.127	258.3782	0.9724506	3.770291
504	-3439.843	-3696.921	257.0787	0.8979072	4.551461
510	-3432.779	-3690.242	257.4632	0.977167	4.290022
516	-3437.04	-3695.331	258.2918	1.08071	3.757709
522	-3431.923	-3690.013	258.0905	0.9896754	3.925719
528	-3435.838	-3692.756	256.9185	0.9790282	4.595885
534	-3425.407	-3682.314	256.9063	0.9382637	4.625551
540	-3428.497	-3686.255	257.7579	0.9384525	4.144814
546	-3424.825	-3682.018	257.1936	0.9384525	4.464031
552	-3430.892	-3688.575	257.6834	0.8574226	4.233114
558	-3434.217	-3690.101	255.884	0.8166611	5.261944
564	-3438.713	-3694.864	256.1511	0.7909972	5.128369
570	-3430.133	-3686.969	256.8367	0.7768734	4.754833
576	-3425.927	-3683.851	257.9241	0.9877414	4.021989
582	-3422.896	-3680.801	257.9049	0.9554329	4.051435
588	-3422.769	-3680.696	257.9271	0.9109148	4.064155
594	-3422.923	-3681.54	258.6175	1.054447	3.584375
600	-3432.013	-3689.756	257.7431	1.068487	4.079198
606	-3436.472	-3695.62	259.148	1.053483	3.274373
612	-3424.411	-3682.292	257.8809	1.061852	4.004386
618	-3431.778	-3689.53	257.7515	1.016407	4.104098
624	-3417.146	-3674.387	257.2411	0.8928581	4.462967
